,y,x1,x2,y_1,e_1,y_2,e_2,y_3,e_3,y_4,e_4,y_5,e_5,y_6,e_6
433,-0.063337,-0.0231356272332303,-0.0029804227075754,-0.06451775511562592,1.3941826430767731e-06,-0.06292220707687687,1.7205316907303138e-07,-0.0662163455063259,8.290630544799091e-06,-0.06657572939822351,1.048936811491719e-05,-0.06638163645701196,9.269811155366336e-06,-0.06524911634722715,3.6561889253332657e-06
434,-0.063362,-0.0299823722578982,-0.0029164759094244,-0.06468696519734203,1.7555327741676018e-06,-0.06367861959839084,1.0024797008517743e-07,-0.06701795236604872,1.3365987702817256e-05,-0.06754920249932764,1.75326647703756e-05,-0.06767147278119356,1.857155565184818e-05,-0.0666694052350225,1.0938929388654245e-05
435,-0.063386,-0.0232142509182537,-0.0028569206536691,-0.06451964525107673,1.2851515552888254e-06,-0.06293044797954113,2.0752764334415749e-07,-0.06622376507486141,8.052910620103211e-06,-0.06658656314957749,1.02436044744334e-05,-0.06639554487694445,9.057360366342588e-06,-0.06526484649823594,3.530064163933462e-06
436,-0.063409,-0.0382775763045954,-0.0027616630587976,-0.06489193904997617,2.199108225944251e-06,-0.06461734943906425,1.4601083668868988e-06,-0.06799030441547615,2.0988350147261378e-05,-0.06872172674858258,2.8225065505104923e-05,-0.06922778129169958,3.385821572063315e-05,-0.06841293529791583,2.5039368465728007e-05
437,-0.063433,-0.0319901131630837,-0.0026659775780775,-0.06473648441314653,1.6990716153159395e-06,-0.06390288816186374,2.2079488465967716e-07,-0.06725015531827841,1.457067472386112e-05,-0.06783316866588358,1.9361484288223686e-05,-0.0680474041564847,2.1292725719383302e-05,-0.0670885762368046,1.3363237623090462e-05
438,-0.063456,-0.0369215203763049,-0.0026073657126801,-0.06485835352491903,1.966595408852839e-06,-0.06446160248689534,1.011236361650088e-06,-0.06782880127155898,1.9121390960547826e-05,-0.06853017490034247,2.5747250919265494e-05,-0.0689727440282349,3.043446467306548e-05,-0.06812583900963948,2.1807396375950627e-05
439,-0.063478,-0.0360493648599627,-0.0025221017297381,-0.06483675882125345,1.8462255343340428e-06,-0.06436183249956387,7.811598872853069e-07,-0.0677251145596902,1.8037982083132425e-05,-0.06840687017704222,2.4293761222136167e-05,-0.06880863506239021,2.841567016838382e-05,-0.06794148565335656,1.992270417771977e-05
440,-0.0635,-0.0204227048231955,-0.0024022054310973,-0.06445044770630823,9.033508424265702e-07,-0.06262543742901142,7.64859690574164e-07,-0.0658903322507377,5.7136882689167745e-06,-0.06618706084601587,7.2202959901915415e-06,-0.06586604844253607,5.598185232427376e-06,-0.06469030822004637,1.41683365870996e-06
441,-0.063522,-0.0311001254707568,-0.0023011725284654,-0.06471432833108574,1.4216468491097264e-06,-0.06380176967984687,7.827107376162148e-08,-0.06714053025069908,1.3093761175224356e-05,-0.06770598360018927,1.750571876665281e-05,-0.06787717436405075,1.8967543741284867e-05,-0.06690064293061614,1.1415228052602425e-05
442,-0.063544,-0.0271851522886631,-0.002244802745595,-0.06461753380317353,1.1524748265562217e-06,-0.06336540579525246,3.1895889969407137e-08,-0.06668023833153289,9.835990872176168e-06,-0.06714993193535163,1.3002745122388697e-05,-0.06713945657055564,1.2927307950751733e-05,-0.06608392973666252,6.451243067182533e-06
443,-0.063565,-0.0353806582605368,-0.0021890680380459,-0.06482008606685195,1.575241035205915e-06,-0.06428460574590175,5.178324295348214e-07,-0.06764192399667195,1.6621309274639582e-05,-0.06831149247651844,2.252919082964616e-05,-0.06868062037591596,2.616957183048661e-05,-0.0677991040521243,1.792763712421548e-05
444,-0.063586,-0.0192636133841905,-0.0020940889956538,-0.0644216643819538,6.983349592662295e-07,-0.062499264145709055,1.1809948170014784e-06,-0.06575007654784167,4.683227304918285e-06,-0.06602058209199736,5.927189962674236e-06,-0.0656454247421268,4.241230268484015e-06,-0.06445255769960541,7.509222467454119e-07
445,-0.063606,-0.0211011380640677,-0.002009857220723,-0.06446704793021109,7.414035381208062e-07,-0.06269779721305545,8.248323022138442e-07,-0.06596380670997552,5.559252481605618e-06,-0.06628256220630824,7.1639852442376425e-06,-0.0659909556851628,5.6880136201904065e-06,-0.06482766625306488,1.492468433877595e-06
446,-0.063626,-0.0274112967022871,-0.0019289210741448,-0.06462298735343262,9.939837829045824e-07,-0.0633894228758166,5.596873568688852e-08,-0.06670214457742003,9.462665461190664e-06,-0.06718108836889518,1.2638653310653765e-05,-0.06717964667038878,1.2628404657965261e-05,-0.06612963547366348,6.268190584986126e-06
447,-0.063645,-0.039816006760002,-0.001865823849586,-0.0649295794408748,1.6501443399182213e-06,-0.06479105969814578,1.3134528317140012e-06,-0.0681592241766911,2.0378219917422472e-05,-0.06893577963847118,2.7992349182861315e-05,-0.06950816904855338,3.4376751291914406e-05,-0.06873428065454751,2.5900777580751584e-05
448,-0.063665,-0.0188259145191117,-0.0017870560981491,-0.06441071288847985,5.560877120449683e-07,-0.062451159328375964,1.4734091760886881e-06,-0.06569415708979345,4.11747849505904e-06,-0.06595701714836616,5.2533426084045435e-06,-0.06556072137378059,3.593759527008578e-06,-0.06436227144894613,4.86187473515435e-07
449,-0.063683,-0.0413503844481394,-0.0017051637502716,-0.06496743683578506,1.6497779851215172e-06,-0.06496769651134887,1.6504451262719517e-06,-0.06833765666586561,2.1665828677087118e-05,-0.06915092340696087,2.9898186384390537e-05,-0.06979300156649111,3.733211914252379e-05,-0.06905842909740834,2.8895237981264158e-05
450,-0.063702,-0.0376996516920006,-0.001621498901899,-0.06487716202006191,1.3810057733960075e-06,-0.06454707385626969,7.141498225505344e-07,-0.0679067562479117,1.7679975104352553e-05,-0.06863703013808448,2.4354522463802135e-05,-0.06911058675521896,2.9252810688729997e-05,-0.06828565095658093,2.1009856091765313e-05
451,-0.06372,-0.0205799521932423,-0.0015732355545635,-0.0644539768982244,5.387220871271039e-07,-0.06263992047533537,1.1665717795997707e-06,-0.06589609878684193,4.735405930094903e-06,-0.06620668692252843,6.183611850673916e-06,-0.06588947906127862,4.706639397326375e-06,-0.06471933499875265,9.98670439731968e-07
452,-0.063738,-0.0375043083096228,-0.0014801055886667,-0.06487227252559413,1.286574162317685e-06,-0.0645241894789776,6.180938968550706e-07,-0.06788177059321132,1.7170834729162883e-05,-0.06860904186773607,2.37270488772377e-05,-0.06907286721400616,2.8460808191077774e-05,-0.06824371856752663,2.0301499809754213e-05
453,-0.063755,-0.0210103560772365,-0.001344853858392,-0.06446451707924776,5.034144857442635e-07,-0.06268582627155275,1.1431324616018015e-06,-0.06594294432015645,4.787100348104827e-06,-0.06626729759566269,6.311639209172496e-06,-0.06596883927232253,4.901084323677509e-06,-0.06480651915700582,1.1056925375502133e-06
454,-0.063772,-0.0329514295593494,-0.0012324361407203,-0.06475962773106708,9.754085351727216e-07,-0.06400617442395645,5.483766083533843e-08,-0.06734261961692262,1.2749324448752645e-05,-0.06796490546381058,1.7580456228452648e-05,-0.06821684254660323,1.9756625264094368e-05,-0.06728395122292416,1.2333801392198535e-05
455,-0.063788,-0.0348067864152112,-0.0011497380448053,-0.06480545271627867,1.0352100298628586e-06,-0.06421567433661926,1.829053382027268e-07,-0.06755961245036267,1.4225060475730714e-05,-0.0682271154269239,1.9705745773553815e-05,-0.06856457504455253,2.2815669156242038e-05,-0.06767347921002312,1.5096948691521897e-05
456,-0.063804,-0.0388822491811672,-0.0010219432238817,-0.0649061347670602,1.2147010447628364e-06,-0.06468038041232875,7.680426271135108e-07,-0.06803743494611925,1.792197144302367e-05,-0.06880166869916546,2.4976692426618165e-05,-0.06932675321789228,3.050080310573952e-05,-0.06853256602361985,2.2359336639731997e-05
457,-0.06382,-0.0216717676955778,-0.0009175259665222,-0.06448068147174142,4.3650000710240877e-07,-0.06275619158617804,1.1316883413183993e-06,-0.06601371183329025,4.81237160751764e-06,-0.06636011138223216,6.452165834145376e-06,-0.06609019286831842,5.153775659363821e-06,-0.06494034616701032,1.255175533934708e-06
458,-0.063835,-0.0182828437050325,-0.0008652266955382,-0.06439689157059977,3.157221371110771e-07,-0.06238976160612958,2.0887140151171626e-06,-0.06561607197410237,3.1722173769328897e-06,-0.0658760719894543,4.165974866134941e-06,-0.06545159460729548,2.613378124336817e-06,-0.06424837065836767,1.7087530119931448e-07
459,-0.06385,-0.0238472931657102,-0.0007694429180419,-0.06453439216746938,4.683926388934326e-07,-0.06299296003127336,7.345175079949677e-07,-0.06626639817771487,5.838980153263748e-06,-0.06666976091651491,7.951051626305006e-06,-0.06649898805011352,7.017137689644205e-06,-0.06538702889235457,2.362457815932689e-06
460,-0.063864,-0.0266283020658684,-0.0007229667392672,-0.0646031130238279,5.462880619920183e-07,-0.06329859360873907,3.196843872787088e-07,-0.0665919860220584,7.441907736546005e-06,-0.06706557444726653,1.0250078941389975e-05,-0.06702266156530982,9.977142884165482e-06,-0.06596192538971078,4.40129094079312e-06
461,-0.063878,-0.0317509998941981,-0.0006364140059428,-0.06472969839758883,7.253901604553653e-07,-0.06386883550421468,8.398798299917599e-11,-0.06719254213440513,1.0986189560746912e-05,-0.06779274887849876,1.5325258781707265e-05,-0.06798630946510209,1.687820666104739e-05,-0.0670294559750508,9.931674762683398e-06
462,-0.063892,-0.0295057668270346,-0.0005612778054324,-0.06467416836718594,6.117873546263103e-07,-0.06361731473222353,7.545199633343558e-08,-0.06692745754171099,9.214002487530108e-06,-0.06747395326227286,1.283038917310715e-05,-0.06756327470716797,1.3478257975491228e-05,-0.06655978859206861,7.117095971971399e-06
463,-0.063905,-0.0208312237639357,-0.0005053159413924,-0.06445972708725713,3.077221413367718e-07,-0.06266352103356294,1.5412700241056297e-06,-0.06590865236593306,4.014622803509134e-06,-0.06623861224345279,5.445746102792738e-06,-0.06592868166510579,4.09528748168534e-06,-0.06476654024482084,7.422515934459497e-07
464,-0.063918,-0.0343407181792477,-0.0004141067919805,-0.06479361507812369,7.667017650375458e-07,-0.06415998208100196,5.85553275260376e-08,-0.06749381058826463,1.2786421363145441e-05,-0.06815859388676086,1.798263651243358e-05,-0.06847096681066776,2.072950677904216e-05,-0.06757180832875238,1.3350315303260266e-05
465,-0.06393,-0.0249301925800534,-0.0003073032472906,-0.06456095986571508,3.98110352143196e-07,-0.06311000149249846,6.723975523047582e-07,-0.066386120958144,6.032530161034205e-06,-0.06682228859646963,8.365333325268264e-06,-0.066699401050681,7.669582179513059e-06,-0.06560854929701865,2.8175277425217945e-06
466,-0.063942,-0.0272281116217171,-0.000212708127232,-0.06461771895908455,4.565961116663126e-07,-0.06336298219980185,3.3526161294629893e-07,-0.06665441034744658,7.357169892935297e-06,-0.06714896947527918,1.0284653215372426e-05,-0.0671315524080564,1.017324456373842e-05,-0.06608412551139127,4.588701706553316e-06
467,-0.063954,-0.0316407646244745,-7.792643867541538e-05,-0.06472673265525358,5.971157564952569e-07,-0.06385424670593388,9.95071967704037e-09,-0.06717097146319671,1.0348905395022021e-05,-0.06777501795475163,1.4600178210534367e-05,-0.06796092733588988,1.6055466675101562e-05,-0.06700364659591371,9.300344359968081e-06
468,-0.063965,-0.0352258425508515,3.223934747457201e-05,-0.06481530099170608,7.23011776496361e-07,-0.0642584993862418,8.614188972431627e-08,-0.06759118091873804,1.3149188055419932e-05,-0.0682820133615371,1.8636604363689854e-05,-0.06863318896628728,2.1791988224966396e-05,-0.06775567248248866,1.4369197869496808e-05
469,-0.063976,-0.0417062174143794,0.0001424650657657,-0.06497543517880694,9.98870676636849e-07,-0.06500128116955677,1.0512014766476785e-06,-0.06835309951555832,1.9159000169100825e-05,-0.06919433956919141,2.7231067859388736e-05,-0.06984318110220293,3.442381408604714e-05,-0.0691237015405362,2.649883115043866e-05
470,-0.063986,-0.0374483801213072,0.0002391245170443,-0.06487014836219143,7.817183263657896e-07,-0.0645108214594681,2.754375643182236e-07,-0.0678497752952271,1.4928759532007206e-05,-0.06859492409839835,2.1242181344797002e-05,-0.06904767984849411,2.5620602888651334e-05,-0.06822290846820006,1.7951393367905376e-05
471,-0.063996,-0.0268139188067999,0.0003593331129436,-0.06460723415433477,3.7360719142534066e-07,-0.0633149181725574,4.6387245567255236e-07,-0.06659658463099873,6.763040422986793e-06,-0.06708778338539644,9.559124502213458e-06,-0.067048869259038,9.320010712779222e-06,-0.06599552284240937,3.998091597316838e-06
472,-0.064005,-0.0194751678356453,0.000405887111741,-0.06442581500842787,1.7708527131814036e-07,-0.06251354472551555,2.224438835787491e-06,-0.06573480690101483,2.9922319147984906e-06,-0.06604134960140152,4.146719699128124e-06,-0.0656663217791856,2.7599900539964018e-06,-0.06448600870802142,2.3136937719242643e-07
473,-0.064014,-0.0236324965004401,0.0005261784381705,-0.06452852385567938,2.647347980631728e-07,-0.06296454983020086,1.1013456588914445e-06,-0.0662202845973625,4.867691724558989e-06,-0.06663405355095461,6.864680609869874e-06,-0.06644825278257366,5.92558660946759e-06,-0.06533719944929384,1.7508567826115093e-06
474,-0.064023,-0.0279470725352817,0.000626757960864,-0.06463512804376287,3.747007419609603e-07,-0.06343925180066251,3.407619602297573e-07,-0.0667253930814489,7.302928366662884e-06,-0.06724782246957675,1.0399479960287119e-05,-0.06726002479436101,1.0478329519307955e-05,-0.06622954730052955,4.868850989474239e-06
475,-0.064031,-0.0287560048822237,0.0006953345443622,-0.06465509362689491,3.894928551308347e-07,-0.06352878565811752,2.52219245192454e-07,-0.06681937421511729,7.775030763530914e-06,-0.06736249393028772,1.1098851807543872e-05,-0.06741171995204702,1.1429267394168771e-05,-0.06639749999507902,5.60032222670897e-06
476,-0.064039,-0.0402820749959656,0.0008008688910667,-0.0649399492056557,8.117094711716349e-07,-0.0648336824213347,6.315201507783945e-07,-0.06817511685229641,1.7107462615850356e-05,-0.06899154089385237,2.4527661305280055e-05,-0.06957181859198101,3.061208157177078e-05,-0.06881826100080123,2.2841335713779547e-05
477,-0.064046,-0.0383634949707035,0.0008769746773748,-0.0648924929585745,7.165503289161898e-07,-0.06461273743897511,3.211913247360597e-07,-0.06794770443031951,1.5223297461574877e-05,-0.06872122286846255,2.1857708869795143e-05,-0.0692130093439664,2.6697985560636058e-05,-0.06841234559250474,1.906497383318551e-05
478,-0.064053,-0.0337806257426376,0.0009656856567512,-0.0647791754400356,5.273307697108984e-07,-0.0640907767543165,1.4270831666893075e-09,-0.06740627618404342,1.1244461166472812e-05,-0.06807379117462761,1.6166761669963304e-05,-0.0683538635655026,1.849742740906778e-05,-0.06744678913637754,1.1517804702194226e-05
479,-0.064059,-0.0333153680601279,0.0010564918610457,-0.06476763603564632,5.021650310165295e-07,-0.0640378451468548,4.475278115950931e-10,-0.06735001533228298,1.083078191732161e-05,-0.06800755112817508,1.5591056011812667e-05,-0.06826572742013422,1.7696555587309047e-05,-0.06734864168847456,1.0821742438549696e-05
480,-0.064065,-0.024921276492061,0.0012009144287106,-0.06456008878385401,2.451129038980467e-07,-0.06310296599354157,9.255094295824614e-07,-0.06636032141117604,5.26850038060317e-06,-0.06681480732287658,7.561440312945661e-06,-0.06668549052355537,6.866970584043491e-06,-0.0655998831137987,2.3558661730244155e-06
481,-0.064071,-0.0348764940122423,0.0013443611180059,-0.06480609971129599,5.403715855474381e-07,-0.06421307731546108,2.018596356862675e-08,-0.06752922794029409,1.1959340487030682e-05,-0.06822709229467482,1.727310316185535e-05,-0.0685560076987429,2.0115294057783047e-05,-0.06767485736429174,1.298778790215979e-05
482,-0.064076,-0.0262157303578589,0.0014162085412324,-0.06459199217689593,2.662479266178061e-07,-0.06324444581269874,6.914823664182524e-07,-0.06650877144949531,5.918376925479542e-06,-0.06699815214280497,8.538973145699698e-06,-0.06692743666077582,8.130691030416369e-06,-0.06586650342672098,3.20590252109961e-06
483,-0.064081,-0.0227498037891978,0.0014723556528646,-0.06450629726789112,1.8087776607564863e-07,-0.06286426519801941,1.480443578350746e-06,-0.06610072426993147,4.079286126550196e-06,-0.06650412500818616,5.87153480529717e-06,-0.06627436890240661,4.810867142044372e-06,-0.06515143018175176,1.1458207740051136e-06
484,-0.064085,-0.0204259470370109,0.0015593486469944,-0.06444881870382235,1.3236404925097446e-07,-0.06261157666685223,2.170976318664298e-06,-0.0658265697616964,3.033065234855251e-06,-0.06617213988722391,4.356152908841024e-06,-0.0658362250433112,3.066789152320304e-06,-0.06467514668163307,3.482731058425231e-07
485,-0.064089,-0.0408916111932605,0.0016539682264762,-0.06495464765113641,7.493458559180006e-07,-0.06489997132804409,6.576744949096103e-07,-0.06823352518386035,1.7177088999652698e-05,-0.06907330027223305,2.4843249203782483e-05,-0.06967723621364463,3.1228383979489385e-05,-0.06894167870342459,2.3548490598670615e-05
486,-0.064092,-0.0448795341862007,0.0017270205400474,-0.06505318951372184,9.23885281288835e-07,-0.06536313675126536,1.6157886404174576e-06,-0.0687031233154657,2.1262458230431424e-05,-0.06963176715904723,3.068902017645827e-05,-0.07041685973242225,4.0003850634816454e-05,-0.06978561626627783,3.2417266187623516e-05
487,-0.064095,-0.0220754233155949,0.0017922611873002,-0.06448948993072573,1.5562230544399163e-07,-0.06278946038436219,1.7044336879997285e-06,-0.06601603513198284,3.6903759783123385e-06,-0.0664064907670353,5.3429895660894195e-06,-0.06614481021513904,4.201721918088376e-06,-0.06501160136878935,8.401580692665087e-07
488,-0.064098,-0.0402269573611038,0.0019063339264349,-0.06493810987573258,7.057846033034032e-07,-0.06482202618324714,5.242139140274245e-07,-0.06815100039714635,1.6426812219268427e-05,-0.06897868654386571,2.3821101139471826e-05,-0.06955095486282564,2.9734716736013798e-05,-0.06879944611033642,2.210359552839744e-05
489,-0.0641,-0.0345636203790563,0.0020172822518433,-0.06479807578864762,4.873098066959853e-07,-0.0641744466292805,5.542300611227398e-09,-0.06748122359072337,1.1432672970464184e-05,-0.06817972157888834,1.6644128161247127e-05,-0.06849114593989522,1.928216266545824e-05,-0.06760510237931067,1.2285742689449266e-05
490,-0.064101,-0.0401491442295342,0.0021728864282162,-0.06493607149328334,6.973443988944632e-07,-0.06481171984055947,5.051226917648753e-07,-0.06813744131876735,1.6292858519852285e-05,-0.06896642606838536,2.367237082692381e-05,-0.06953382268978411,2.9515562378633036e-05,-0.06878118228629973,2.190410623299372e-05
491,-0.064102,-0.0375043083096228,0.0022856898301641,-0.06487064783881,5.908195001072699e-07,-0.06450763944266084,1.6454335744219516e-07,-0.06782348097646534,1.3849420658193409e-05,-0.0685935518745949,2.0174038242176895e-05,-0.06903908954436538,2.4374853169081933e-05,-0.06822220893716453,1.697612168589044e-05
492,-0.064103,-0.0340116334769847,0.0024268144515504,-0.0647842551048272,4.6410851785313027e-07,-0.06410999872563997,4.898216058361318e-11,-0.0674092256488282,1.0931128040969514e-05,-0.06809965911753055,1.597328410174011e-05,-0.06838381909297284,1.8325412106760834e-05,-0.06748671035893589,1.144949579317007e-05
493,-0.064103,-0.0386479992330047,0.0025361100464171,-0.06489880952270717,6.333127964314259e-07,-0.06463729851707406,2.8547490534754665e-07,-0.06795421514086795,1.483185806125063e-05,-0.06875339730796656,2.1626195121942715e-05,-0.0692502539870667,2.6494223607374147e-05,-0.06846171110167547,1.899836246786903e-05
494,-0.064103,-0.0351780198970744,0.0026826806541616,-0.06481297542586241,5.040651053285194e-07,-0.06424077801213876,1.8982780628910305e-08,-0.06754236002812469,1.1829197403061933e-05,-0.06826324552030213,1.7307642789194036e-05,-0.06859996887305676,2.0222729045241474e-05,-0.06773002688684124,1.3155324037869291e-05
495,-0.064102,-0.0266566714367531,0.0027712111750235,-0.06460230675507339,2.503068491720598e-07,-0.06328683934331089,6.644868962138293e-07,-0.06653711828262494,5.929801050374224e-06,-0.0670545083621874,8.71730562878651e-06,-0.06699879744324574,8.391435427195046e-06,-0.06595093108881776,3.4185461711968156e-06
496,-0.0641,-0.0374337901591379,0.0029220639146293,-0.06486863022044409,5.907924157799242e-07,-0.06449632275432422,1.57071725595135e-07,-0.06780435165499205,1.3722221183842275e-05,-0.06858032881508923,2.007334629131881e-05,-0.06901965179576158,2.4202973791540127e-05,-0.06820307306078045,1.683520854210224e-05
497,-0.064099,-0.0210468309826597,0.0029895014113965,-0.06446354868301792,1.3289574229009432e-07,-0.06267236521786138,2.0352868016077297e-06,-0.06587398100966534,3.1505575846725647e-06,-0.06625402989650821,4.644153854844159e-06,-0.06594149173931944,3.3947758094603776e-06,-0.06479564428671734,4.853132622159123e-07
498,-0.064097,-0.0217666024496782,0.0030706913814529,-0.06448130494794806,1.4769029301735753e-07,-0.06275004836837038,1.8142786979497025e-06,-0.06595700787685718,3.459629301970758e-06,-0.06635633322794136,5.104586634879937e-06,-0.06607620572993542,3.91725532140918e-06,-0.06494247333066591,7.148251528673084e-07
499,-0.064094,-0.0381948998523027,0.003149636746362,-0.0648873451282694,6.293964925487843e-07,-0.06458216789895542,2.383078975705508e-07,-0.06789025332583827,1.4411539313938145e-05,-0.06868634241152008,2.1089608824646074e-05,-0.0691595207460748,2.565950042891423e-05,-0.06836187901641826,1.8214791298783275e-05
500,-0.064091,-0.0265261723306833,0.0032440754324881,-0.06459887707242791,2.579391206979493e-07,-0.0632701171363576,6.738486758217286e-07,-0.0665133003543506,5.8675390066870746e-06,-0.06703355829452089,8.658649316653699e-06,-0.06697008973209731,8.289157685468186e-06,-0.0659213995904451,3.3503626607016116e-06
501,-0.064087,-0.0414055020830012,0.0033402975104205,-0.06496662245578719,7.737356647250735e-07,-0.06495059634177007,7.457986415186387e-07,-0.0682660880724808,1.746477711755126e-05,-0.06913663969828791,2.5498861082525198e-05,-0.06975568844787618,3.213402871908476e-05,-0.06903819178678121,2.4514300109489644e-05
502,-0.064083,-0.0306113617380855,0.0034070916138476,-0.06469978435044488,3.8042293495370845e-07,-0.06372287444925999,1.2969041229579693e-07,-0.06699133944107795,8.45843830452959e-06,-0.06761300701291624,1.246094951123783e-05,-0.06773648229060965,1.3347932847798313e-05,-0.06676931996403691,7.216314949183278e-06
503,-0.064078,-0.0361628423435017,0.0035044953746575,-0.0648369636845644,5.7602587448758e-07,-0.06434835149789124,7.308993241203938e-08,-0.06764421323227728,1.271787681806956e-05,-0.06839792150135128,1.8661721777837134e-05,-0.06877622352437994,2.20733042850371e-05,-0.06793155944558432,1.4849920400652177e-05
504,-0.064073,-0.0350232041873891,0.003591229262267,-0.06480875671760566,5.413379475018542e-07,-0.06421847730187406,2.1163645360555945e-08,-0.06750820651842696,1.180064382424301e-05,-0.06823653236034431,1.733500171563424e-05,-0.06856209699116997,2.015199179613122e-05,-0.06769151097400124,1.3093621668967347e-05
505,-0.064068,-0.0296565297694506,0.0036973294036736,-0.06467605761994576,3.6973406917409815e-07,-0.06361481585704724,2.0537586742382407e-07,-0.06687361249764916,7.871461486965141e-06,-0.06747598819530347,1.1614383539327792e-05,-0.06755442660161387,1.2155170448440843e-05,-0.06656862242910104,6.253112532923188e-06
506,-0.064062,-0.0351237128156664,0.0037581085135729,-0.064811169090195,5.612543257036222e-07,-0.06422896966944809,2.787887051560681e-08,-0.06751708567897033,1.19376170490259e-05,-0.06824980102803556,1.7537677450415733e-05,-0.06857925011637873,2.0405548613923745e-05,-0.06771147561046963,1.3318672231412696e-05
507,-0.064055,-0.0269087535609003,0.0039257953525393,-0.06460803958943045,3.058527874774052e-07,-0.06330885423729873,5.567334991970552e-07,-0.06654587405853706,6.204453575492857e-06,-0.06708438983909877,9.177202797234872e-06,-0.06703593535268695,8.88597557689889e-06,-0.06599685060596366,3.7707837758814454e-06
508,-0.064048,-0.0428393711428612,0.0040710225661939,-0.06500174953637686,9.096381781390817e-07,-0.06511266004865053,1.1335010191925639e-06,-0.06842277049060766,1.9138616845491636e-05,-0.06933334843081614,2.7934908035130655e-05,-0.07001397242648566,3.5592826993587266e-05,-0.06933541980998785,2.7956808247052018e-05
509,-0.06404,-0.0434610656419638,0.0042020955577318,-0.06501706001613325,9.546462751263055e-07,-0.06518417215315643,1.309129916058623e-06,-0.06849394475731221,1.983762390118896e-05,-0.06941957134543049,2.8939787860576806e-05,-0.07012771376472651,3.706025888124065e-05,-0.06946575060346147,2.943876961096249e-05
510,-0.064032,-0.0320841373637303,0.0043622696839531,-0.064735776286204,4.953010610230864e-07,-0.06388273167821908,2.2281031887295053e-08,-0.06714755389148765,9.706676050763781e-06,-0.06781646154601065,1.432214919323326e-05,-0.0680037374606274,1.577469845615099e-05,-0.06707075452260172,9.234029048632386e-06
511,-0.064024,-0.0207242307080276,0.004468919299462,-0.06445493638852724,1.857061709569046e-07,-0.06263008158806518,1.9430085391308725e-06,-0.06580852087286808,3.184514745701858e-06,-0.06620036082884143,4.736546457315348e-06,-0.06586859069866129,3.402514845587741e-06,-0.06472290839421868,4.884729435093388e-07
512,-0.064015,-0.0268349931966,0.0045994854801756,-0.06460592573074912,3.491932192613815e-07,-0.06329711472279695,5.153592712249052e-07,-0.06652461178524945,6.2981513126629e-06,-0.06707019188177232,9.334197434447493e-06,-0.06701593562850551,9.005614646433747e-06,-0.06597776165026205,3.85243329573939e-06
513,-0.064005,-0.0309550364025177,0.0047658719589509,-0.06470769307002068,4.9377755065508e-07,-0.0637539568852269,6.302264547497994e-08,-0.06700689886254428,9.011396780944612e-06,-0.06765415185617649,1.331630926943625e-05,-0.06778800121727274,1.4311098209887e-05,-0.06683246828218509,7.99457688676265e-06
514,-0.063995,-0.0327301484664485,0.0049177314367761,-0.06475150472802123,5.722994035184777e-07,-0.06395219356356985,1.8323909998483332e-09,-0.06721340008510249,1.035809910778772e-05,-0.0679046522660545,1.5285380841465067e-05,-0.06811931703143505,1.7009990975785236e-05,-0.06720202220687833,1.0284991435410804e-05
515,-0.063984,-0.0262651741185437,0.004997243455623,-0.06459166935143726,3.692620406761795e-07,-0.06323209657906215,5.65358754418045e-07,-0.06644996161000492,6.080966662018078e-06,-0.066986897485515,9.017393308512354e-06,-0.06690521846790404,8.533517337223615e-06,-0.06585768010694344,3.5106771431555914e-06
516,-0.063973,-0.0409442971677607,0.0051512474126009,-0.06495444110158573,9.632266358818023e-07,-0.06488683984620608,8.351032645139466e-07,-0.06817918923211429,1.769202785635416e-05,-0.06906085738423973,2.588629276236269e-05,-0.06965012245310337,3.2229719347530394e-05,-0.06892608929143422,2.4533093528920323e-05
517,-0.063962,-0.032225984218154,0.0052672612380389,-0.06473889201033678,6.035611957251147e-07,-0.06389351063036389,4.690793753152842e-09,-0.06714730731514981,1.0146182691946875e-05,-0.0678311755036099,1.4970519077734863e-05,-0.06802131914646473,1.6478071932855072e-05,-0.06709427598549822,9.811152849328812e-06
518,-0.063949,-0.0368542444396354,0.0054104978730276,-0.06485323143254886,8.176344836093442e-07,-0.06441619503713217,2.1827120272092226e-07,-0.06769097419191708,1.4002370852973443e-05,-0.0684840209389718,2.0566414916912574e-05,-0.06888553267563234,2.4369354857585743e-05,-0.06806279565568513,1.6923314696733774e-05
519,-0.063937,-0.0305562441032237,0.0054739172731965,-0.06469753025823999,5.784062736985923e-07,-0.0637053196050896,5.367580538583614e-08,-0.06694640563211379,9.056522258598251e-06,-0.06759338380684707,1.3369142542973503e-05,-0.06770622717584537,1.420707350313134e-05,-0.06674471840343181,7.883282632969709e-06
520,-0.063924,-0.0188307778398348,0.0056148617981391,-0.06440763967148026,2.3390733182954176e-07,-0.062419778851084504,2.26268126484464e-06,-0.06556388686348158,2.6892289250194706e-06,-0.06592374626460258,3.998985122791998e-06,-0.0655035443526496,2.4949603619872634e-06,-0.06433256698499094,1.6692698122459437e-07
521,-0.06391,-0.0395347447115162,0.0056852143118652,-0.06491936944889301,1.0188266843585909e-06,-0.06472123042711561,6.58094805878186e-07,-0.06800253712641965,1.6748860131123288e-05,-0.0688594024628177,2.4496584738945978e-05,-0.06938201264711916,2.994292241023206e-05,-0.06862441991472978,2.2225755132400835e-05
