u,v,w,C_m_up,a,b,V,std_u,std_v,std_w,std_C_m_up,a_true,time
149.9047857337063,-25.154187942510156,-10.591269644798105,0.22940344921759523,-0.08671732298407717,-0.1658463856387088,152.36913384804262,2.7746903449358064e-12,3.330782786569321e-08,1.1192438554238631e-09,8.188147072166721e-12,-0.06341364946192665,84.95000000000655
149.88775949968735,-25.130461178562935,-11.295939232487813,0.22940513141069932,-0.09247642269590348,-0.16565564669549118,152.39907732669153,2.773770748063499e-12,3.3277223374836004e-08,1.1191036115069824e-09,8.18792406082966e-12,-0.06646051989494746,84.96000000000656
149.86996785774116,-25.10272591527165,-11.984532823831191,0.2294072784455235,-0.09810228380086997,-0.165437692095328,152.42960060609198,2.7728423086262682e-12,3.324673568335925e-08,1.11895521505543e-09,8.187673553654167e-12,-0.08672921956191157,84.97000000000656
149.85153828482893,-25.071906079710477,-12.656911748696528,0.2294068540687483,-0.10359352304950992,-0.1651986326714214,152.4607536883621,2.771905272649684e-12,3.321637166506258e-08,1.1187986492902888e-09,8.187394666430834e-12,-0.08693185792537399,84.98000000000657
149.83250236921472,-25.037028350642448,-13.312644752307033,0.22940536392032798,-0.10894680026578206,-0.16493243033340557,152.4921573890066,2.7709598915930957e-12,3.3186140068015715e-08,1.1186339203729461e-09,8.187086646923948e-12,-0.09990881872150673,84.99000000000657
149.81337363296288,-25.005177819228848,-13.952746883953443,0.2294084235899353,-0.11417061076630397,-0.16468451047526234,152.52535849053538,2.7700064141940148e-12,3.3156034906791406e-08,1.1184610385713697e-09,8.186748808978878e-12,-0.08011996669922161,85.00000000000658
149.79377186710622,-24.96892329559655,-14.57562409134706,0.2294104085955502,-0.11925187580755142,-0.16440760358558676,152.55841516733253,2.76904510115378e-12,3.31260654302584e-08,1.1182800513147492e-09,8.186380646994723e-12,-0.09554804113979566,85.01000000000658
149.77364765241745,-24.92624750837094,-15.180631105601364,0.22940155201661422,-0.12418454421391266,-0.16408903666257793,152.59067765340444,2.7680762189809737e-12,3.309624483337322e-08,1.1180910313060802e-09,8.185981798091198e-12,-0.09159254028500942,85.02000000000659
149.75327329296832,-24.880232553321616,-15.768129400404407,0.2293963943564525,-0.1289728987709929,-0.16374865566370347,152.622746465452,2.7671000338405088e-12,3.3066579816075735e-08,1.1178940626878105e-09,8.18555199146213e-12,-0.11452309749441576,85.0300000000066
149.73314617056573,-24.83754012698022,-16.33922091614734,0.22940293126818448,-0.1336265197989158,-0.16342909469048134,152.65611223217167,2.7661168078764147e-12,3.303706343106128e-08,1.1176892302068623e-09,8.185091002908982e-12,-0.11479058013418614,85.0400000000066
149.7126810636372,-24.787767659167876,-16.891594209953364,0.22940032086635645,-0.13812510560007174,-0.16306421656185643,152.68806846555563,2.7651268180208107e-12,3.300770975174505e-08,1.1174766653505456e-09,8.18459883261564e-12,-0.12171270663006206,85.0500000000066
149.69217996439693,-24.73455142521581,-17.425757484910847,0.22939006895524236,-0.14247278313515563,-0.1626773729894249,152.7193628870491,2.764130339650387e-12,3.297852529192844e-08,1.1172565076531716e-09,8.184075557061815e-12,-0.10914912809539265,85.06000000000661
149.67225041985657,-24.68603337070473,-17.943280001267738,0.22940133438753657,-0.14668526568476029,-0.16232054302211316,152.7519037083455,2.763127640673011e-12,3.2949500121336894e-08,1.1170288886388485e-09,8.183521259950493e-12,-0.12599242886638817,85.07000000000662
149.65212571901935,-24.629424284569833,-18.44118490914616,0.22939591953269162,-0.15073489131846726,-0.1619124725987684,152.78234378901348,2.7621190069995024e-12,3.292064987206704e-08,1.1167939957546538e-09,8.182936292062862e-12,-0.11928104626851316,85.08000000000662
149.63245479757074,-24.57353598810004,-18.921242625315323,0.2294032424522646,-0.15463909741388454,-0.16150938242334797,152.81277309895043,2.7611047152175415e-12,3.2891972410961955e-08,1.116552004474021e-09,8.182320993670902e-12,-0.13580823119250734,85.09000000000663
